count;dtMPU
888;1265
889;1016
890;867
891;773
892;732
893;732
894;727
895;728
896;736
897;724
898;727
899;729
900;734
901;774
902;725
903;727
904;863
905;1218
906;876
907;804
908;731
909;727
910;728
911;860
912;727
913;734
914;722
915;732
916;725
917;728
918;730
919;726
920;999
921;859
922;768
923;726
924;736
925;731
926;729
927;730
928;731
929;723
930;725
931;920
932;730
933;727
934;728
935;1014
936;1210
937;980
938;785
939;726
940;726
941;727
942;905
943;781
944;724
945;727
946;722
947;728
948;723
949;996
950;744
951;706
952;926
953;878
954;987
955;775
956;742
957;763
958;767
959;737
960;806
961;747
962;730
963;799
964;764
965;773
966;743
967;782
968;761
969;955
970;976
971;807
972;749
973;798
974;747
975;714
976;769
977;722
978;841
979;757
980;746
981;772
982;772
983;742
984;822
985;1035
986;949
987;1209
988;963
989;927
990;750
991;739
992;1300
993;741
994;744
995;773
996;772
997;783
998;764
999;778
1000;726
1001;747
1002;763
1003;766
1004;972
1005;1006
1006;798
1007;809
1008;757
1009;737
1010;843
1011;843
1012;698
1013;800
1014;764
1015;823
1016;762
1017;737
1018;749
1019;1236
1020;911
1021;837
1022;744
1023;797
1024;759
1025;800
1026;754
1027;743
1028;746
1029;784
1030;705
1031;746
1032;782
1033;781
1034;829
1035;990
1036;915
1037;807
1038;739
1039;769
1040;736
1041;740
1042;775
1043;736
1044;778
1045;762
1046;722
1047;764
1048;764
1049;912
1050;874
1051;795
1052;802
1053;688
1054;811
1055;759
1056;743
1057;797
1058;759
1059;739
1060;797
1061;757
1062;735
1063;771
1064;1000
1065;891
1066;805
1067;830
1068;760
1069;764
1070;738
1071;771
1072;751
1073;765
1074;783
1075;757
1076;746
1077;760
1078;862
1079;865
1080;800
1081;773
1082;768
1083;735
1084;800
1085;757
1086;733
1087;765
1088;910
1089;904
1090;988
1091;996
1092;802
1093;722
1094;732
1095;725
1096;723
1097;722
1098;720
1099;796
1100;722
1101;756
1102;889
1103;995
1104;831
1105;725
1106;728
1107;721
1108;724
1109;722
1110;766
1111;728
1112;730
1113;722
1114;722
1115;859
1116;860
1117;761
1118;729
1119;729
1120;731
1121;728
1122;730
1123;727
1124;726
1125;721
1126;725
1127;718
1128;890
1129;1015
1130;921
1131;793
1132;725
1133;720
1134;750
1135;732
1136;722
1137;724
1138;720
1139;721
1140;718
1141;724
1142;722
1143;1006
1144;1029
1145;935
1146;767
1147;729
1148;793
1149;725
1150;729
1151;723
1152;720
1153;740
1154;727
1155;726
1156;723
1157;721
1158;976
1159;864
1160;732
1161;726
1162;726
1163;730
1164;723
1165;721
1166;723
1167;722
1168;720
1169;720
1170;765
1171;789
1172;1033
1173;929
1174;773
1175;787
1176;726
1177;722
1178;721
1179;750
1180;723
1181;719
1182;717
1183;721
1184;723
1185;801
1186;948
1187;763
1188;721
1189;722
1190;722
1191;722
1192;726
1193;721
1194;723
1195;719
1196;717
1197;720
1198;881
1199;1025
1200;726
1201;727
1202;722
1203;719
