count;dtMPU
2327;461
2328;459
2329;486
2330;460
2331;461
2332;531
2333;460
2334;460
2335;540
2336;460
2337;462
2338;487
2339;462
2340;461
2341;455
2342;553
2343;500
2344;1180
2345;476
2346;3780
2347;516
2348;464
2349;481
2350;482
2351;525
2352;532
2353;483
2354;569
2355;472
2356;493
2357;484
2358;462
2359;460
2360;603
2361;460
2362;462
2363;534
2364;460
2365;459
2366;540
2367;461
2368;460
2369;535
2370;461
2371;483
2372;548
2373;460
2374;486
2375;535
2376;460
2377;485
2378;464
2379;460
2380;486
2381;460
2382;459
2383;484
2384;460
2385;461
2386;484
2387;460
2388;461
2389;485
2390;460
2391;459
2392;540
2393;461
2394;463
2395;535
2396;461
2397;460
2398;533
2399;461
2400;461
2401;531
2402;459
2403;459
2404;541
2405;461
2406;484
2407;532
2408;459
2409;485
2410;533
2411;461
2412;484
2413;461
2414;461
2415;484
2416;460
2417;461
2418;483
2419;459
2420;460
2421;486
2422;461
2423;461
2424;545
2425;462
2426;460
2427;538
2428;458
2429;460
2430;545
2431;461
2432;460
2433;543
2434;460
2435;462
2436;542
2437;462
2438;485
2439;536
2440;461
2441;488
2442;536
2443;461
2444;484
2445;470
2446;459
2447;486
2448;461
2449;460
2450;483
2451;460
2452;461
2453;485
2454;460
2455;462
2456;484
2457;460
2458;460
2459;535
2460;460
2461;461
2462;538
2463;461
2464;460
2465;546
2466;460
2467;459
2468;535
2469;461
2470;460
2471;536
2472;459
2473;485
2474;540
2475;461
2476;485
2477;535
2478;459
2479;485
2480;462
2481;461
2482;483
2483;459
2484;460
2485;484
2486;459
2487;462
2488;485
2489;460
2490;461
2491;483
2492;460
2493;460
2494;534
2495;475
2496;459
2497;538
2498;469
2499;460
2500;536
2501;459
2502;461
2503;535
2504;460
2505;460
2506;551
2507;460
2508;484
2509;532
2510;546
2511;487
2512;460
2513;460
2514;547
2515;460
2516;462
2517;536
2518;475
2519;484
2520;537
2521;461
2522;500
2523;539
2524;462
2525;484
2526;475
2527;460
2528;486
2529;461
2530;460
2531;484
2532;461
2533;460
2534;484
2535;460
2536;462
2537;483
2538;461
2539;459
2540;543
2541;460
2542;461
2543;537
2544;459
2545;464
2546;534
2547;460
2548;460
2549;539
2550;462
2551;484
2552;537
2553;460
2554;484
2555;535
2556;460
2557;485
2558;460
2559;460
2560;484
2561;461
2562;461
2563;483
2564;459
2565;460
2566;483
2567;458
2568;461
2569;484
2570;459
2571;460
2572;539
2573;460
2574;461
2575;534
2576;461
2577;460
2578;548
2579;460
2580;461
2581;536
2582;460
2583;463
2584;534
2585;460
2586;484
2587;536
2588;461
2589;484
2590;540
2591;462
2592;485
2593;458
2594;459
2595;486
2596;460
2597;460
2598;483
2599;462
2600;458
2601;486
2602;460
2603;473
2604;484
2605;460
2606;462
2607;637
2608;461
2609;485
2610;460
2611;460
2612;484
2613;461
2614;460
2615;483
2616;460
2617;463
2618;530
2619;460
2620;459
2621;532
2622;459
2623;460
2624;537
2625;461
2626;461
2627;534
2628;460
2629;460
2630;532
2631;460
2632;484
2633;533
2634;461
2635;483
2636;533
2637;460
2638;483
2639;459
2640;459
2641;484
2642;459
2643;460
2644;485
2645;459
2646;460
2647;483
2648;460
2649;462
2650;484
2651;460
2652;459
2653;533
2654;459
2655;459
2656;540
2657;459
2658;459
2659;504
2660;459
2661;460
2662;535
2663;460
2664;467
2665;509
2666;459
2667;483
2668;520
2669;460
2670;483
2671;534
2672;459
2673;483
2674;459
2675;460
2676;495
2677;460
2678;462
2679;484
2680;473
2681;460
2682;485
2683;460
2684;461
2685;484
2686;461
2687;459
2688;534
2689;461
2690;462
2691;531
2692;461
2693;460
2694;535
2695;460
2696;460
2697;536
2698;461
2699;460
2700;532
2701;460
2702;484
2703;537
2704;461
2705;484
2706;538
2707;462
2708;485
2709;459
2710;460
2711;484
2712;462
2713;463
2714;488
2715;461
2716;485
2717;533
2718;462
2719;486
2720;462
2721;463
2722;487
2723;466
2724;462
2725;485
2726;462
2727;461
2728;486
2729;461
2730;464
2731;538
2732;464
2733;485
2734;461
2735;462
2736;486
2737;461
2738;461
2739;485
2740;460
2741;463
2742;487
2743;462
2744;463
2745;536
2746;465
2747;461
2748;534
2749;463
2750;463
2751;542
2752;462
2753;499
2754;462
2755;461
2756;621
2757;462
2758;485
2759;466
2760;462
2761;541
2762;462
2763;485
2764;461
2765;466
2766;487
2767;461
2768;462
2769;487
2770;463
2771;465
2772;485
2773;463
2774;462
2775;485
2776;461
2777;462
2778;533
2779;463
2780;462
2781;530
2782;462
2783;464
2784;534
2785;463
2786;461
2787;624
2788;461
2789;541
2790;460
2791;461
2792;534
2793;463
2794;461
2795;552
2796;461
2797;461
2798;532
2799;462
2800;462
2801;530
2802;460
2803;485
2804;531
2805;461
2806;485
2807;533
2808;462
2809;485
2810;463
2811;462
2812;484
2813;463
2814;460
2815;486
2816;461
2817;462
2818;485
2819;461
2820;462
2821;528
2822;461
2823;461
2824;530
2825;464
2826;462
2827;553
2828;460
2829;462
2830;531
2831;461
2832;464
2833;542
2834;460
2835;534
2836;462
2837;462
2838;533
2839;462
2840;496
2841;497
2842;463
2843;463
2844;640
2845;463
2846;541
2847;463
2848;464
2849;532
2850;462
2851;463
2852;537
2853;462
2854;464
2855;529
2856;463
2857;486
2858;622
2859;462
2860;552
2861;462
2862;462
2863;533
2864;462
2865;461
2866;586
2867;463
2868;532
2869;463
2870;462
2871;624
2872;462
2873;485
2874;462
2875;462
2876;624
2877;463
2878;486
2879;462
2880;465
2881;542
2882;462
2883;486
2884;533
2885;461
2886;485
2887;462
2888;462
2889;531
2890;463
2891;486
2892;543
2893;463
2894;486
2895;462
2896;462
2897;532
2898;462
2899;460
2900;535
2901;462
2902;486
2903;541
2904;462
2905;528
2906;462
2907;462
2908;601
2909;462
2910;539
2911;461
2912;462
2913;529
2914;460
2915;461
2916;537
2917;461
2918;460
2919;532
2920;459
2921;461
2922;523
2923;460
2924;484
2925;538
2926;460
2927;484
2928;521
2929;461
2930;484
2931;459
2932;462
2933;485
2934;459
2935;462
2936;484
2937;462
2938;460
2939;486
2940;459
2941;461
2942;485
2943;462
2944;460
2945;543
2946;460
2947;460
2948;542
2949;460
2950;460
2951;534
2952;461
2953;460
2954;537
2955;462
2956;460
2957;546
2958;461
2959;486
2960;536
2961;460
2962;484
2963;538
2964;460
2965;483
2966;460
2967;459
2968;484
2969;460
2970;459
2971;484
2972;460
2973;459
2974;483
2975;460
2976;460
2977;484
2978;461
2979;459
2980;536
2981;460
2982;459
2983;527
2984;461
2985;461
2986;535
2987;460
2988;460
2989;533
2990;459
2991;462
2992;533
2993;461
2994;485
2995;535
