count;dtLSM
1033;982
1034;854
1035;995
1036;832
1037;987
1038;822
1039;994
1040;841
1041;1072
1042;791
1043;1003
1044;796
1045;1000
1046;836
1047;935
1048;810
1049;1004
1050;828
1051;1053
1052;835
1053;792
1054;876
1055;834
1056;1019
1057;829
1058;1002
1059;788
1060;1025
1061;830
1062;995
1063;796
1064;1003
1065;820
1066;976
1067;800
1068;945
1069;810
1070;974
1071;783
1072;923
1073;795
1074;965
1075;787
1076;924
1077;797
1078;962
1079;793
1080;989
1081;859
1082;989
1083;791
1084;976
1085;801
1086;923
1087;794
1088;1083
1089;801
1090;933
1091;791
1092;922
1093;797
1094;801
1095;797
1096;997
1097;829
1098;998
1099;834
1100;997
1101;827
1102;971
1103;877
1104;848
1105;916
1106;909
1107;832
1108;997
1109;875
1110;831
1111;996
1112;813
1113;825
1114;896
1115;827
1116;875
1117;828
1118;938
1119;836
1120;986
1121;917
1122;1004
1123;834
1124;1005
1125;830
1126;803
1127;835
1128;803
1129;827
1130;830
1131;877
1132;851
1133;995
1134;803
1135;933
1136;828
1137;980
1138;755
1139;974
1140;833
1141;1029
1142;824
1143;984
1144;786
1145;1030
1146;826
1147;827
1148;893
1149;874
1150;800
1151;992
1152;836
1153;828
1154;957
1155;833
1156;998
1157;827
1158;971
1159;927
1160;997
1161;822
1162;931
1163;835
1164;996
1165;823
1166;1006
1167;833
1168;993
1169;827
1170;1009
1171;826
1172;1041
1173;1050
1174;833
1175;1021
1176;878
1177;1102
1178;834
1179;1042
1180;830
1181;1006
1182;818
1183;848
1184;841
1185;880
1186;881
1187;1028
1188;827
1189;1024
1190;795
1191;966
1192;835
1193;978
1194;822
1195;1045
1196;804
1197;996
1198;798
1199;1004
1200;841
1201;995
1202;887
1203;1013
1204;828
1205;995
1206;855
1207;944
1208;859
1209;1002
1210;849
1211;826
1212;833
1213;857
1214;837
1215;830
1216;834
1217;956
1218;837
1219;1041
1220;824
1221;995
1222;796
1223;818
1224;834
1225;809
1226;812
1227;795
1228;960
1229;786
1230;924
1231;798
1232;805
1233;793
1234;813
1235;791
1236;928
1237;793
1238;977
1239;809
1240;992
1241;844
1242;982
1243;829
1244;994
1245;831
1246;934
1247;833
1248;885
1249;823
1250;831
1251;873
1252;827
1253;879
1254;794
1255;850
1256;980
1257;798
1258;1090
1259;826
1260;1005
1261;794
1262;951
1263;843
1264;791
1265;833
1266;831
1267;830
1268;1001
1269;835
1270;1004
1271;826
1272;1047
1273;878
1274;993
1275;834
1276;1060
1277;837
1278;1001
1279;816
1280;999
1281;832
1282;1000
1283;832
1284;996
1285;799
1286;946
1287;862
1288;996
1289;844
1290;1003
1291;827
1292;1007
1293;836
1294;828
1295;874
1296;1019
1297;834
1298;996
1299;828
1300;996
1301;847
1302;981
1303;873
1304;1023
1305;806
1306;1038
1307;823
1308;834
1309;812
1310;795
1311;823
1312;823
1313;987
1314;829
1315;973
1316;999
1317;826
1318;831
1319;813
1320;1000
1321;853
1322;1018
1323;814
1324;1041
1325;808
1326;990
1327;816
1328;974
1329;797
1330;796
1331;769
1332;802
1333;997
1334;830
1335;994
1336;836
1337;935
1338;833
1339;976
1340;799
1341;825
1342;832
1343;999
1344;833
1345;989
1346;876
1347;886
1348;794
1349;814
1350;796
1351;789
1352;990
1353;895
1354;989
1355;832
1356;941
1357;818
1358;827
1359;1168
1360;829
1361;1002
1362;824
1363;1138
1364;798
1365;996
1366;828
1367;827
1368;801
1369;962
1370;796
1371;931
1372;797
1373;961
1374;828
1375;1018
1376;834
1377;998
1378;834
1379;993
1380;845
1381;975
1382;826
1383;815
1384;886
1385;1004
1386;828
1387;929
1388;794
1389;959
1390;794
1391;981
1392;809
1393;1000
1394;832
1395;972
1396;800
1397;950
1398;882
1399;1017
1400;829
1401;976
1402;822
1403;1036
1404;799
1405;1035
1406;869
1407;833
1408;906
1409;818
1410;826
1411;823
1412;870
1413;982
1414;901
1415;1005
1416;828
1417;995
1418;826
1419;984
1420;834
1421;978
1422;875
1423;868
1424;828
1425;884
1426;828
1427;796
1428;844
1429;842
1430;1037
1431;778
1432;944
1433;839
1434;1003
1435;796
1436;973
1437;831
1438;997
1439;834
1440;953
1441;827
1442;1038
1443;820
1444;1000
1445;805
1446;1109
1447;833
1448;993
1449;820
1450;995
1451;836
1452;989
1453;833
1454;988
1455;835
1456;1000
1457;836
1458;996
1459;833
1460;833
1461;790
1462;878
1463;836
1464;827
1465;876
1466;851
1467;831
1468;1009
1469;837
1470;1009
1471;800
1472;987
1473;818
1474;1003
1475;834
1476;1040
1477;864
1478;935
1479;835
1480;976
1481;827
1482;1000
1483;804
1484;982
1485;826
1486;984
1487;795
1488;974
1489;797
1490;992
1491;888
1492;988
1493;824
1494;832
1495;799
1496;828
1497;837
1498;972
1499;945
1500;987
1501;898
1502;985
1503;874
1504;987
1505;824
1506;829
1507;835
1508;906
1509;837
1510;802
1511;920
1512;794
1513;960
1514;791
1515;1007
1516;837
1517;1006
1518;797
1519;985
1520;838
1521;977
1522;851
1523;820
1524;977
1525;804
1526;863
1527;845
1528;999
1529;843
1530;987
1531;791
1532;988
1533;816
1534;944
1535;823
1536;988
1537;828
1538;967
1539;788
1540;1001
1541;801
1542;942
1543;843
1544;988
1545;829
1546;997
1547;834
1548;986
1549;812
1550;974
1551;801
1552;930
1553;784
1554;961
1555;822
1556;985
1557;898
1558;992
1559;826
1560;985
1561;807
1562;824
1563;833
1564;974
1565;826
1566;993
1567;827
1568;985
1569;824
1570;995
1571;823
1572;993
1573;800
1574;980
1575;798
1576;965
1577;787
1578;1019
1579;828
1580;988
1581;835
1582;974
1583;763
1584;973
1585;796
1586;988
1587;838
1588;1054
1589;824
1590;994
1591;872
1592;982
1593;828
1594;941
1595;835
1596;832
1597;833
1598;830
1599;790
1600;829
1601;823
1602;974
1603;837
1604;1086
1605;787
1606;831
1607;792
1608;806
1609;786
1610;801
1611;935
1612;828
1613;816
1614;951
1615;862
1616;828
1617;758
1618;981
1619;873
1620;988
1621;837
1622;988
1623;878
1624;990
1625;819
1626;832
1627;794
1628;862
1629;825
1630;876
1631;997
1632;828
1633;989
1634;878
1635;988
1636;827
1637;931
1638;878
1639;973
1640;872
1641;1035
1642;828
1643;986
1644;1076
1645;1006
1646;861
1647;994
1648;798
1649;931
1650;822
1651;995
1652;797
1653;929
1654;826
1655;1005
1656;832
1657;967
1658;818
1659;1008
1660;814
1661;969
1662;828
1663;1078
1664;796
1665;945
1666;831
1667;996
1668;901
1669;996
1670;827
1671;1007
1672;829
1673;1043
1674;831
1675;986
1676;842
1677;795
1678;826
1679;821
1680;826
1681;796
1682;824
1683;977
1684;941
1685;862
1686;985
1687;898
1688;1005
1689;836
1690;993
1691;827
1692;843
1693;835
1694;931
1695;826
1696;819
1697;965
1698;838
1699;997
1700;799
1701;997
1702;829
1703;996
1704;837
1705;1137
1706;832
1707;986
1708;815
1709;1011
1710;860
1711;964
1712;822
1713;1018
1714;814
1715;803
1716;798
1717;791
1718;967
1719;802
1720;919
1721;790
1722;976
1723;772
1724;967
1725;769
1726;948
1727;813
1728;976
1729;794
1730;1071
1731;798
1732;968
1733;839
1734;1006
1735;818
1736;995
1737;841
1738;788
1739;851
1740;792
1741;945
1742;782
1743;948
1744;830
1745;974
1746;836
1747;926
1748;941
1749;928
1750;793
1751;1002
1752;900
1753;960
1754;791
1755;921
1756;791
1757;973
1758;800
1759;949
1760;796
1761;1020
1762;923
1763;981
1764;799
1765;987
1766;813
1767;983
1768;812
1769;970
1770;827
1771;790
1772;832
1773;808
1774;1013
1775;794
1776;972
1777;789
1778;958
1779;780
1780;942
1781;803
1782;972
1783;786
1784;942
1785;814
1786;936
1787;795
1788;954
1789;787
1790;964
1791;744
1792;980
1793;883
1794;968
1795;816
1796;1008
1797;830
1798;953
1799;807
1800;983
1801;795
1802;987
1803;787
1804;969
1805;845
1806;1001
1807;856
1808;1004
1809;822
1810;793
1811;847
1812;836
1813;939
1814;810
1815;807
1816;790
1817;824
1818;791
1819;818
1820;799
1821;938
1822;798
1823;916
1824;790
1825;941
1826;788
1827;978
1828;805
1829;967
1830;781
1831;973
1832;785
1833;925
1834;779
1835;940
1836;795
1837;1122
1838;779
1839;974
1840;809
1841;996
1842;818
1843;977
1844;814
1845;784
1846;850
1847;784
1848;991
1849;870
1850;923
1851;791
1852;948
1853;802
1854;957
1855;784
1856;997
1857;808
1858;964
1859;835
1860;971
1861;770
1862;946
1863;800
1864;964
1865;814
1866;961
1867;824
1868;986
1869;807
1870;996
1871;808
1872;782
1873;825
1874;855
1875;806
1876;947
1877;830
1878;943
1879;789
1880;981
1881;794
1882;994
1883;815
1884;961
1885;811
1886;918
1887;787
1888;985
1889;812
1890;982
1891;816
1892;967
1893;825
1894;789
1895;811
1896;795
1897;838
1898;784
1899;1026
1900;790
1901;934
1902;806
1903;810
1904;788
1905;803
1906;965
1907;828
1908;989
1909;811
1910;808
1911;802
1912;781
1913;959
1914;795
1915;802
1916;813
1917;810
1918;875
1919;829
1920;794
1921;963
1922;813
1923;801
1924;797
1925;810
1926;784
1927;826
1928;798
1929;953
1930;907
1931;934
1932;806
1933;956
1934;790
1935;930
1936;814
1937;916
1938;830
1939;919
1940;792
1941;945
1942;789
1943;938
1944;826
1945;963
1946;808
1947;977
1948;814
1949;985
1950;899
1951;971
1952;820
1953;801
1954;810
1955;856
1956;828
1957;962
1958;809
1959;1002
1960;829
1961;791
1962;819
1963;781
1964;966
1965;794
1966;936
1967;797
1968;956
1969;799
1970;937
1971;788
1972;932
1973;792
1974;963
1975;784
1976;987
1977;826
1978;1015
1979;850
1980;1000
1981;803
1982;827
1983;805
1984;810
1985;921
1986;782
1987;956
1988;785
1989;934
1990;796
1991;925
1992;791
1993;985
1994;785
1995;987
1996;817
1997;923
1998;799
1999;975
2000;791
2001;1145
2002;797
2003;916
2004;793
2005;918
2006;784
2007;948
2008;791
2009;989
2010;794
2011;991
2012;820
2013;1022
2014;810
2015;964
2016;800
2017;782
2018;822
2019;807
2020;946
2021;862
2022;919
2023;843
2024;830
2025;789
2026;808
2027;803
2028;917
2029;784
2030;950
2031;774
2032;959
2033;816
2034;947
2035;830
2036;966
2037;801
2038;934
2039;787
2040;919
2041;755
2042;941
2043;793
2044;1010
2045;794
2046;965
2047;812
2048;959
2049;783
2050;905
2051;788
2052;975
2053;798
2054;914
2055;793
2056;944
2057;785
2058;962
2059;776
2060;995
2061;804
2062;978
2063;818
2064;980
2065;805
2066;784
2067;834
2068;784
2069;814
2070;797
2071;938
2072;788
2073;949
2074;783
2075;939
2076;797
2077;915
2078;757
2079;973
2080;794
2081;987
2082;792
2083;918
2084;820
2085;930
2086;785
2087;979
2088;785
2089;985
2090;790
2091;985
2092;841
2093;975
2094;786
2095;980
2096;825
2097;1045
2098;812
2099;993
2100;888
2101;796
2102;802
2103;840
2104;832
2105;782
2106;805
2107;965
2108;802
2109;803
2110;860
2111;783
2112;946
2113;794
2114;950
2115;799
2116;938
2117;787
2118;950
2119;790
2120;977
2121;793
2122;976
2123;803
2124;925
2125;772
2126;938
2127;793
2128;916
2129;754
2130;963
2131;784
2132;971
2133;786
2134;953
2135;791
2136;915
2137;785
2138;944
2139;783
2140;951
2141;777
2142;919
2143;797
2144;928
2145;786
2146;958
2147;785
2148;990
2149;801
2150;953
2151;789
2152;919
2153;783
2154;805
2155;802
2156;809
2157;784
2158;928
2159;785
2160;938
2161;870
2162;932
2163;802
2164;924
2165;787
2166;952
2167;805
2168;983
2169;855
2170;960
2171;961
2172;981
2173;814
2174;1003
2175;811
2176;786
2177;814
2178;783
2179;934
2180;797
2181;976
2182;793
2183;1045
2184;795
2185;800
2186;812
2187;806
2188;983
2189;864
2190;779
2191;823
2192;799
2193;994
2194;814
2195;927
2196;789
2197;970
2198;785
2199;1014
2200;794
2201;962
2202;801
2203;1013
2204;813
2205;992
2206;790
2207;968
2208;821
2209;783
2210;807
2211;803
2212;842
2213;793
2214;916
2215;782
2216;938
2217;789
2218;971
2219;795
2220;969
2221;784
2222;1039
2223;799
2224;964
2225;805
2226;978
2227;813
2228;982
2229;788
2230;784
2231;817
2232;814
2233;924
2234;796
2235;844
2236;786
2237;855
2238;781
2239;809
2240;801
2241;951
2242;795
2243;943
2244;790
2245;969
2246;797
2247;915
2248;755
2249;967
2250;788
2251;1005
2252;755
2253;933
2254;803
2255;919
2256;784
2257;813
2258;962
2259;784
2260;979
2261;793
2262;1056
2263;813
2264;971
2265;831
2266;784
2267;820
2268;808
2269;826
2270;867
2271;967
2272;790
2273;978
2274;777
2275;977
2276;786
2277;931
2278;786
2279;992
2280;788
2281;980
2282;830
2283;979
2284;828
2285;979
2286;825
2287;795
2288;815
2289;783
2290;1019
2291;812
2292;941
2293;874
2294;854
2295;783
2296;833
2297;799
2298;915
2299;795
2300;919
2301;814
2302;927
2303;793
2304;955
2305;821
2306;935
2307;782
2308;995
2309;782
2310;795
2311;803
2312;821
2313;797
2314;944
2315;794
2316;937
2317;790
2318;957
2319;793
2320;967
2321;788
2322;1024
2323;773
2324;1022
2325;840
2326;988
2327;811
2328;980
2329;811
2330;797
2331;833
2332;793
2333;946
2334;793
2335;915
2336;789
2337;981
2338;787
2339;966
2340;784
2341;995
2342;786
2343;1073
2344;818
2345;1010
2346;799
2347;981
2348;823
2349;784
2350;764
2351;979
2352;813
2353;975
2354;810
2355;798
2356;809
2357;786
2358;811
2359;861
2360;970
2361;783
2362;980
2363;783
2364;805
2365;788
2366;803
2367;816
2368;950
2369;783
2370;988
2371;753
2372;913
2373;829
2374;940
2375;791
2376;997
2377;796
2378;913
2379;804
2380;917
2381;796
2382;935
2383;748
2384;1012
2385;788
2386;917
2387;789
2388;882
2389;787
2390;1003
2391;813
2392;955
2393;794
2394;940
2395;784
2396;949
2397;788
2398;965
2399;801
2400;989
2401;795
2402;942
2403;794
2404;964
2405;798
2406;965
2407;867
2408;967
2409;809
2410;1000
2411;839
2412;984
2413;821
2414;833
2415;817
2416;798
2417;789
2418;786
2419;946
2420;796
2421;914
2422;798
2423;939
2424;798
2425;978
2426;785
2427;979
2428;781
2429;964
2430;813
2431;981
2432;811
2433;822
2434;864
2435;792
2436;811
2437;787
2438;932
2439;809
2440;939
2441;763
2442;1009
2443;813
2444;965
2445;775
2446;960
2447;804
2448;812
2449;784
2450;803
2451;783
2452;969
2453;798
2454;983
2455;790
2456;921
2457;787
2458;974
2459;786
2460;957
2461;803
2462;981
2463;784
2464;965
2465;784
2466;805
2467;791
2468;921
2469;792
2470;978
2471;797
2472;924
2473;797
2474;941
2475;802
2476;991
2477;785
2478;984
2479;825
2480;980
2481;831
2482;965
2483;818
2484;796
2485;808
2486;802
2487;810
2488;784
2489;928
2490;829
2491;917
2492;793
2493;816
2494;790
2495;943
2496;813
2497;961
2498;794
2499;954
2500;783
2501;960
2502;784
2503;981
2504;787
2505;1058
2506;798
2507;919
2508;791
2509;938
2510;765
2511;949
2512;791
2513;1014
2514;821
2515;945
2516;811
2517;965
2518;798
2519;780
2520;810
2521;799
2522;919
2523;800
2524;955
2525;890
2526;954
2527;784
2528;920
2529;793
2530;947
2531;787
2532;988
2533;909
2534;994
2535;817
2536;974
2537;807
2538;973
2539;806
2540;976
2541;841
2542;1075
2543;869
2544;989
2545;811
2546;990
2547;770
2548;964
2549;816
2550;989
2551;808
2552;913
2553;776
2554;979
2555;803
2556;966
2557;806
2558;965
2559;790
2560;969
2561;787
2562;936
2563;794
2564;942
2565;804
2566;942
2567;764
2568;921
2569;811
2570;974
2571;786
2572;961
2573;765
2574;926
2575;803
2576;921
2577;816
2578;971
2579;786
2580;975
2581;831
2582;973
2583;804
2584;1004
2585;806
2586;971
2587;818
2588;784
2589;947
2590;796
2591;914
2592;803
2593;920
2594;840
2595;969
2596;793
2597;924
2598;799
2599;917
2600;792
2601;932
2602;787
2603;936
2604;791
2605;991
2606;785
2607;970
2608;834
2609;1024
2610;794
2611;1000
2612;858
2613;821
2614;815
2615;813
2616;921
2617;792
2618;811
2619;964
2620;817
2621;786
2622;806
2623;803
2624;943
2625;793
2626;934
2627;788
2628;1007
2629;783
2630;940
2631;786
2632;967
2633;839
2634;799
2635;798
2636;800
2637;794
2638;806
2639;786
2640;963
2641;799
2642;917
2643;809
2644;926
2645;830
2646;969
2647;787
2648;988
2649;790
2650;961
2651;818
2652;978
2653;823
2654;1004
2655;835
2656;793
2657;810
2658;788
2659;918
2660;858
2661;917
2662;801
2663;956
2664;776
2665;802
2666;790
2667;803
2668;983
2669;788
2670;782
2671;828
2672;782
2673;1038
2674;806
2675;958
2676;788
2677;1005
2678;788
2679;936
2680;786
2681;916
2682;799
2683;1001
2684;799
2685;950
2686;802
2687;926
2688;784
2689;914
2690;792
2691;1001
2692;799
2693;1069
2694;836
2695;980
2696;817
2697;936
2698;794
2699;946
2700;822
2701;982
2702;830
2703;1002
2704;835
2705;988
2706;837
2707;998
2708;834
2709;1050
2710;845
2711;798
2712;797
2713;799
2714;953
2715;797
2716;993
2717;827
2718;974
2719;791
2720;932
2721;829
2722;987
2723;792
2724;1020
2725;833
2726;828
2727;819
2728;797
2729;811
2730;815
2731;799
2732;986
2733;894
2734;987
2735;822
2736;835
2737;832
2738;829
2739;845
2740;826
2741;1057
2742;828
2743;1096
2744;798
2745;1059
2746;826
2747;838
2748;800
2749;825
2750;1013
2751;817
2752;798
2753;959
2754;834
2755;961
2756;824
2757;942
2758;865
2759;992
2760;809
2761;974
2762;1044
2763;1002
2764;876
2765;993
2766;930
2767;939
2768;752
2769;984
2770;948
2771;1003
2772;834
2773;994
2774;832
2775;1003
2776;790
2777;962
2778;834
2779;1001
2780;877
2781;863
2782;1135
2783;828
2784;985
2785;827
2786;998
2787;909
2788;993
2789;840
2790;1003
2791;808
2792;800
2793;807
2794;976
2795;811
2796;919
2797;814
2798;1001
2799;827
2800;998
2801;791
2802;956
2803;794
2804;998
2805;790
2806;1005
2807;835
2808;989
2809;821
2810;995
2811;855
2812;799
2813;773
2814;868
2815;817
2816;797
2817;957
2818;841
2819;822
2820;828
2821;896
2822;826
2823;849
2824;835
2825;792
2826;833
2827;959
2828;796
2829;959
2830;799
2831;815
2832;822
2833;834
2834;897
2835;830
2836;987
2837;877
2838;999
2839;819
2840;834
2841;792
2842;832
2843;791
2844;982
2845;938
2846;996
2847;808
2848;988
2849;1050
2850;938
2851;799
2852;980
2853;794
2854;920
2855;844
2856;988
2857;812
2858;1017
2859;836
2860;830
2861;1066
2862;881
2863;1004
2864;828
2865;1108
2866;833
2867;998
2868;821
2869;1088
2870;836
2871;1058
2872;830
2873;1006
2874;833
2875;1003
2876;828
2877;877
2878;984
2879;827
2880;832
2881;895
2882;827
2883;836
2884;989
2885;842
2886;947
2887;833
2888;1041
2889;797
2890;986
2891;834
2892;979
2893;815
2894;853
2895;794
2896;866
2897;804
2898;837
2899;975
2900;827
2901;961
2902;841
2903;988
2904;860
2905;1034
2906;835
2907;1019
2908;830
2909;1012
2910;828
2911;987
2912;829
2913;833
2914;791
2915;875
2916;793
2917;975
2918;791
2919;926
2920;783
2921;996
2922;828
2923;1001
2924;900
2925;931
2926;829
2927;993
2928;997
2929;941
2930;791
2931;935
2932;890
2933;942
2934;837
2935;996
2936;829
2937;1006
2938;832
2939;993
2940;833
2941;979
2942;853
2943;988
