count;dtMPU
402;473
403;463
404;476
405;461
406;462
407;461
408;464
409;558
410;577
411;515
412;464
413;462
414;475
415;462
416;468
417;464
418;462
419;464
420;463
421;462
422;462
423;476
424;462
425;560
426;560
427;513
428;464
429;463
430;463
431;464
432;463
433;463
434;463
435;462
436;461
437;460
438;464
439;462
440;461
441;559
442;510
443;462
444;464
445;462
446;476
447;462
448;462
449;490
450;473
451;463
452;463
453;462
454;461
455;463
456;463
457;495
458;516
459;472
460;463
461;462
462;461
463;462
464;462
465;461
466;464
467;475
468;462
469;463
470;462
471;462
472;556
473;579
474;465
475;462
476;462
477;463
478;463
479;461
480;470
481;461
482;462
483;461
484;475
485;464
486;463
487;475
488;465
489;467
490;462
491;463
492;461
493;463
494;472
495;461
496;487
497;463
498;462
499;462
500;477
501;461
502;461
503;482
504;522
505;463
506;461
507;463
508;461
509;462
510;460
511;464
512;476
513;462
514;473
515;463
516;463
517;461
518;556
519;511
520;462
521;461
522;462
523;461
524;473
525;463
526;474
527;462
528;460
529;463
530;491
531;467
532;467
533;463
534;524
535;562
536;527
537;468
538;475
539;461
540;463
541;463
542;489
543;464
544;474
545;464
546;462
547;462
548;463
549;463
550;509
551;562
552;544
553;474
554;465
555;462
556;462
557;461
558;464
559;463
560;463
561;462
562;463
563;463
564;461
565;462
566;565
567;464
568;464
569;461
570;456
571;464
572;463
573;462
574;464
575;462
576;462
577;474
578;464
579;462
580;464
581;514
582;563
583;517
584;464
585;477
586;462
587;463
588;462
589;462
590;464
591;463
592;570
593;474
594;463
595;464
596;463
597;462
598;560
599;476
600;462
601;464
602;461
603;461
604;461
605;462
606;462
607;464
608;497
609;462
610;462
611;462
612;470
613;560
614;533
615;464
616;462
617;462
618;463
619;465
620;475
621;462
622;462
623;476
624;461
625;464
626;463
627;462
628;558
629;559
630;464
631;463
632;477
633;462
634;477
635;462
636;461
637;462
638;1746
639;507
640;464
641;465
642;503
643;463
644;462
645;463
646;463
647;566
648;466
649;463
650;462
651;474
652;464
653;467
654;462
655;463
656;462
657;462
658;461
659;463
660;463
661;463
662;463
663;559
664;527
665;463
666;462
667;462
668;475
669;463
670;463
671;462
672;465
673;465
674;461
675;463
676;474
677;463
678;555
679;561
680;531
681;463
682;462
683;462
684;462
685;463
686;463
687;461
688;463
689;462
690;476
691;463
692;462
693;462
694;466
695;516
696;462
697;462
698;463
699;460
700;463
701;463
702;464
703;462
704;461
705;462
706;463
707;463
708;463
709;559
710;482
711;466
712;476
713;463
714;461
715;463
716;461
717;463
718;463
719;464
720;462
721;461
722;462
723;473
724;465
725;531
726;515
727;479
728;462
729;462
730;462
731;475
732;463
733;462
734;461
735;463
736;462
737;463
738;463
739;461
740;529
741;562
742;464
743;461
744;472
745;463
746;463
747;472
748;461
749;463
750;461
751;463
752;477
753;463
754;461
755;463
756;490
757;514
758;462
759;462
760;461
761;461
762;462
763;462
764;464
765;462
766;461
767;474
768;461
769;461
770;462
771;561
772;462
773;465
774;494
775;461
776;475
777;462
778;462
779;462
780;462
781;462
782;469
783;464
784;475
785;462
786;462
787;515
788;536
789;463
790;461
791;462
792;462
793;463
794;476
795;462
796;475
797;462
798;463
799;460
800;462
801;461
802;532
803;561
804;520
805;475
806;462
807;470
808;462
809;463
810;461
811;462
812;463
813;462
814;461
815;463
816;474
817;462
818;465
819;514
820;461
821;463
822;462
823;463
824;473
825;463
826;464
827;463
828;462
829;462
830;462
831;477
832;462
833;561
834;564
835;514
836;463
837;462
838;462
839;470
840;461
841;463
842;460
843;468
844;462
845;461
846;462
847;461
848;463
849;565
850;560
851;524
852;461
853;478
854;462
855;461
856;463
857;461
858;463
859;474
860;462
861;476
862;461
863;463
864;463
865;564
866;464
867;463
868;463
869;460
870;463
871;461
872;464
873;461
874;464
875;463
876;462
877;464
878;461
879;474
880;461
881;569
882;516
883;461
884;461
885;461
886;485
887;464
888;461
889;462
890;466
891;462
892;473
893;463
894;463
895;463
896;574
897;560
898;464
899;463
900;473
901;462
902;462
903;464
904;482
905;461
906;463
907;469
908;463
909;460
910;463
911;462
912;464
913;514
914;464
915;461
916;463
917;461
918;464
919;462
920;461
921;463
922;460
923;463
924;462
925;463
926;487
927;561
928;464
929;463
930;470
931;462
932;464
933;465
934;461
935;462
936;462
937;463
938;462
939;460
940;462
941;461
942;464
943;563
944;516
945;462
946;463
947;461
948;477
949;461
950;463
951;462
952;462
953;474
954;461
955;476
956;463
957;463
958;559
959;576
960;515
961;462
962;463
963;462
964;463
965;461
966;463
967;464
968;462
969;462
970;462
971;463
972;462
973;462
974;559
975;560
976;465
977;462
978;462
979;463
980;463
981;462
982;474
983;462
984;475
985;462
986;463
987;461
988;461
989;482
990;542
991;514
992;462
993;463
994;475
995;463
996;462
997;463
998;491
999;463
1000;463
1001;461
1002;462
1003;461
1004;473
1005;561
1006;481
1007;463
1008;472
1009;463
1010;462
1011;462
1012;460
1013;463
1014;472
1015;463
1016;475
1017;463
1018;462
1019;464
1020;462
1021;558
1022;466
1023;462
1024;469
1025;464
1026;464
1027;463
1028;461
1029;463
1030;462
1031;463
1032;461
1033;462
1034;475
1035;463
1036;562
1037;516
1038;463
1039;461
1040;473
1041;462
1042;462
1043;462
1044;463
1045;492
1046;462
1047;461
1048;462
1049;465
1050;462
1051;563
1052;563
1053;517
1054;473
1055;461
1056;463
1057;462
1058;486
1059;461
1060;463
1061;461
1062;463
1063;476
1064;463
1065;463
1066;461
1067;563
1068;466
1069;462
1070;462
1071;461
1072;463
1073;463
1074;462
1075;462
1076;462
1077;465
1078;463
1079;461
1080;462
1081;460
1082;462
1083;559
1084;513
1085;472
1086;473
1087;463
1088;461
1089;463
1090;462
1091;476
1092;462
1093;461
1094;462
1095;460
1096;463
1097;477
1098;507
1099;570
1100;516
1101;473
1102;462
1103;475
1104;461
1105;461
1106;461
1107;463
1108;462
1109;462
1110;462
1111;461
1112;463
1113;462
1114;560
1115;464
1116;463
1117;464
1118;463
1119;462
1120;470
1121;463
1122;462
1123;461
1124;461
1125;461
1126;462
1127;463
1128;461
1129;462
1130;519
1131;516
1132;463
1133;461
1134;462
1135;461
1136;468
1137;463
1138;462
1139;462
1140;461
1141;463
1142;463
1143;464
1144;474
1145;560
1146;466
1147;466
1148;464
1149;462
1150;461
1151;462
1152;462
1153;474
1154;463
1155;462
1156;463
1157;462
1158;463
1159;462
1160;462
1161;547
1162;515
1163;474
1164;462
1165;462
1166;463
1167;462
1168;462
1169;461
1170;463
1171;474
1172;462
1173;475
1174;463
1175;462
1176;560
1177;572
1178;515
1179;462
1180;461
1181;476
1182;463
1183;463
1184;461
1185;473
1186;463
1187;462
1188;463
1189;461
1190;463
1191;463
1192;559
1193;558
1194;465
1195;465
1196;462
1197;473
1198;463
1199;461
1200;461
1201;463
1202;460
1203;473
1204;463
1205;472
1206;463
1207;462
1208;465
1209;528
1210;463
1211;463
1212;462
1213;462
1214;470
1215;461
1216;462
1217;461
1218;461
1219;462
1220;461
1221;461
1222;464
1223;557
1224;568
1225;465
1226;462
1227;462
1228;462
1229;463
1230;474
1231;461
1232;468
1233;463
1234;475
1235;462
1236;460
1237;462
1238;463
1239;518
1240;515
1241;462
1242;474
1243;463
1244;463
1245;461
1246;463
1247;461
1248;463
1249;462
1250;463
1251;462
1252;463
1253;464
1254;558
1255;485
1256;466
1257;461
1258;461
1259;462
1260;492
1261;461
1262;462
1263;463
1264;462
1265;462
1266;462
1267;462
1268;463
1269;462
1270;561
1271;515
1272;462
1273;463
1274;473
1275;462
1276;462
1277;463
1278;461
1279;462
1280;463
1281;461
1282;463
1283;475
1284;462
1285;557
1286;465
1287;479
1288;462
1289;462
1290;461
1291;461
1292;463
1293;461
1294;462
1295;472
1296;463
1297;462
1298;461
1299;461
1300;462
1301;555
1302;516
1303;461
1304;476
1305;463
1306;463
1307;491
1308;460
1309;464
1310;461
1311;472
1312;462
1313;463
1314;461
1315;462
1316;558
1317;561
1318;521
1319;462
1320;476
1321;461
1322;462
1323;462
1324;463
1325;464
1326;465
1327;461
1328;461
1329;462
1330;461
1331;464
1332;562
1333;464
1334;464
1335;462
1336;476
1337;461
1338;462
1339;462
1340;461
1341;463
1342;462
1343;462
1344;463
1345;463
1346;463
1347;545
1348;567
1349;516
1350;461
1351;464
1352;462
1353;463
1354;461
1355;461
1356;462
1357;463
1358;461
1359;462
1360;463
1361;462
1362;462
1363;588
1364;464
1365;462
1366;462
1367;463
1368;463
1369;460
1370;461
1371;465
1372;463
1373;486
1374;462
1375;464
1376;463
1377;475
1378;463
1379;529
1380;516
1381;472
1382;468
1383;462
1384;461
1385;461
1386;461
1387;464
1388;461
1389;472
1390;461
1391;461
1392;465
1393;474
1394;565
1395;559
1396;517
1397;461
1398;462
1399;475
1400;463
1401;462
1402;462
1403;461
1404;461
1405;462
1406;461
1407;463
1408;461
1409;462
1410;560
1411;464
1412;478
1413;462
