count;dtLSM
1430;816
1431;815
1432;816
1433;816
1434;817
1435;817
1436;817
1437;816
1438;818
1439;804
1440;817
1441;818
1442;816
1443;845
1444;1069
1445;835
1446;817
1447;816
1448;817
1449;816
1450;816
1451;817
1452;814
1453;830
1454;816
1455;818
1456;789
1457;817
1458;826
1459;1003
1460;952
1461;818
1462;818
1463;816
1464;816
1465;834
1466;816
1467;819
1468;818
1469;817
1470;824
1471;817
1472;817
1473;817
1474;1047
1475;943
1476;815
1477;816
1478;824
1479;816
1480;817
1481;816
1482;785
1483;819
1484;817
1485;819
1486;816
1487;819
1488;817
1489;837
1490;1047
1491;854
1492;819
1493;816
1494;817
1495;817
1496;818
1497;817
1498;817
1499;795
1500;849
1501;816
1502;817
1503;817
1504;818
1505;1042
1506;944
1507;817
1508;815
1509;817
1510;816
1511;817
1512;817
1513;815
1514;819
1515;817
1516;817
1517;820
1518;817
1519;818
1520;830
1521;1113
1522;826
1523;818
1524;818
1525;817
1526;839
1527;841
1528;830
1529;818
1530;817
1531;826
1532;816
1533;818
1534;823
1535;825
1536;1010
1537;1060
1538;823
1539;811
1540;830
1541;843
1542;839
1543;863
1544;834
1545;840
1546;829
1547;825
1548;825
1549;823
1550;1062
1551;943
1552;827
1553;826
1554;818
1555;830
1556;826
1557;837
1558;818
1559;835
1560;825
1561;819
1562;827
1563;836
1564;866
1565;964
1566;976
1567;820
1568;816
1569;819
1570;819
1571;817
1572;821
1573;822
1574;815
1575;821
1576;818
1577;818
1578;819
1579;819
1580;833
1581;1046
1582;860
1583;879
1584;818
1585;817
1586;817
1587;818
1588;818
1589;817
1590;820
1591;828
1592;819
1593;817
1594;818
1595;842
1596;939
1597;942
1598;816
1599;820
1600;818
1601;817
1602;818
1603;826
1604;817
1605;819
1606;817
1607;819
1608;817
1609;817
1610;817
1611;839
1612;1048
1613;856
1614;818
1615;816
1616;817
1617;816
1618;821
1619;819
1620;816
1621;817
1622;1041
1623;863
1624;825
1625;817
1626;1051
1627;981
1628;817
1629;817
1630;817
1631;816
1632;783
1633;817
1634;817
1635;817
1636;819
1637;809
1638;819
1639;817
1640;816
1641;830
1642;949
1643;952
1644;819
1645;816
1646;818
1647;815
1648;818
1649;850
1650;818
1651;819
1652;816
1653;818
1654;817
1655;817
1656;816
1657;1045
1658;966
1659;815
1660;818
1661;816
1662;817
1663;818
1664;816
1665;816
1666;856
1667;817
1668;817
1669;817
1670;817
1671;817
1672;832
1673;1049
1674;861
1675;816
1676;815
1677;816
1678;818
1679;815
1680;816
1681;815
1682;818
1683;799
1684;816
1685;817
1686;816
1687;817
1688;1048
1689;965
1690;819
1691;817
1692;816
1693;815
1694;817
1695;816
1696;817
1697;819
1698;817
1699;817
1700;818
1701;818
1702;817
1703;828
1704;1049
1705;853
1706;816
1707;818
1708;816
1709;818
1710;838
1711;817
1712;831
1713;818
1714;818
1715;816
1716;816
1717;818
1718;819
1719;1037
1720;941
1721;817
1722;817
1723;817
1724;818
1725;816
1726;818
1727;817
1728;817
1729;818
1730;816
1731;816
1732;815
1733;818
1734;863
1735;1047
1736;864
1737;816
1738;818
1739;817
1740;816
1741;826
1742;817
1743;816
1744;843
1745;819
1746;817
1747;816
1748;816
1749;820
1750;1036
1751;945
1752;815
1753;820
1754;815
1755;816
1756;817
1757;817
1758;818
1759;817
1760;817
1761;818
1762;816
1763;818
1764;816
1765;858
1766;951
1767;942
1768;817
1769;816
1770;827
1771;812
1772;818
1773;820
1774;816
1775;816
1776;816
1777;819
1778;817
1779;818
1780;818
1781;1046
1782;950
1783;817
1784;815
1785;817
1786;816
1787;817
1788;819
1789;816
1790;819
1791;817
1792;817
1793;816
1794;818
1795;818
1796;1056
1797;1043
1798;816
1799;818
1800;818
1801;817
1802;816
1803;817
1804;816
1805;817
1806;816
1807;817
1808;817
1809;818
1810;817
1811;1042
1812;944
1813;817
1814;817
1815;818
1816;783
1817;818
1818;816
1819;818
1820;817
1821;818
1822;818
1823;818
1824;816
1825;818
1826;863
1827;1055
1828;855
1829;817
1830;816
1831;817
1832;795
1833;819
1834;818
1835;816
1836;818
1837;816
1838;819
1839;818
1840;817
1841;820
1842;1054
1843;944
1844;818
1845;816
1846;817
1847;816
1848;819
1849;817
1850;817
1851;818
1852;816
1853;817
1854;817
1855;817
1856;824
1857;1055
1858;946
1859;816
1860;817
1861;818
1862;821
1863;817
1864;816
1865;817
1866;819
1867;817
1868;818
1869;817
1870;819
1871;816
1872;860
1873;950
1874;952
1875;818
1876;816
1877;816
1878;818
1879;817
1880;817
1881;818
1882;818
1883;816
1884;818
1885;818
1886;829
1887;817
1888;844
1889;1075
1890;861
1891;815
1892;815
1893;816
1894;818
1895;818
1896;815
1897;818
1898;818
1899;816
1900;818
1901;819
1902;819
1903;835
1904;1000
1905;954
1906;815
1907;817
1908;817
1909;818
1910;839
1911;817
1912;818
1913;817
1914;818
1915;791
1916;818
1917;816
1918;825
1919;1057
1920;934
1921;816
1922;817
1923;815
1924;818
1925;816
1926;817
1927;823
1928;816
1929;818
1930;818
1931;818
1932;831
1933;817
1934;1053
1935;952
1936;817
1937;816
1938;818
1939;817
1940;818
1941;818
1942;817
1943;818
1944;826
1945;816
1946;818
1947;817
1948;819
1949;1061
1950;954
1951;819
1952;816
1953;817
1954;817
1955;818
1956;822
1957;817
1958;817
1959;817
1960;818
1961;818
1962;816
1963;817
1964;837
1965;1048
1966;855
1967;818
1968;816
1969;816
1970;818
1971;818
1972;818
1973;819
1974;816
1975;818
1976;816
1977;820
1978;832
1979;819
1980;1037
1981;954
1982;822
1983;817
1984;817
1985;816
1986;816
1987;817
1988;818
1989;816
1990;827
1991;817
1992;817
1993;816
1994;819
1995;1047
1996;949
1997;818
1998;815
1999;817
2000;817
2001;818
2002;818
2003;816
2004;817
2005;819
2006;817
2007;829
2008;817
2009;817
2010;833
2011;1047
2012;855
2013;816
2014;817
2015;816
2016;815
2017;816
2018;817
2019;817
2020;816
2021;818
2022;817
2023;816
2024;818
2025;825
2026;966
2027;944
2028;816
2029;816
2030;818
2031;817
2032;826
2033;818
2034;817
2035;815
2036;828
2037;818
2038;817
2039;818
2040;818
2041;841
2042;1046
2043;856
2044;818
2045;816
2046;817
2047;816
2048;818
2049;840
2050;818
2051;817
2052;818
2053;829
2054;817
2055;817
2056;827
2057;1003
2058;951
2059;818
2060;818
2061;818
2062;816
2063;818
2064;821
2065;807
2066;820
2067;816
2068;818
2069;817
2070;817
2071;817
2072;834
2073;1046
2074;854
2075;816
2076;818
2077;818
2078;818
2079;818
2080;821
2081;816
2082;792
2083;819
2084;816
2085;817
2086;818
2087;819
2088;1040
2089;941
2090;818
2091;815
2092;816
2093;816
2094;793
2095;820
2096;817
2097;819
2098;817
2099;816
2100;817
2101;816
2102;817
2103;853
2104;947
2105;957
2106;819
2107;817
2108;816
2109;817
2110;839
2111;773
2112;817
2113;816
2114;818
2115;818
2116;818
2117;817
2118;818
2119;868
2120;939
2121;951
2122;818
2123;822
2124;819
2125;816
2126;817
2127;842
2128;817
2129;816
2130;816
2131;816
2132;815
2133;817
2134;817
2135;828
2136;1046
2137;854
2138;817
2139;817
2140;816
2141;817
2142;816
2143;815
2144;842
2145;817
2146;818
2147;817
2148;818
2149;815
2150;824
2151;1014
2152;952
2153;819
2154;816
2155;817
2156;819
2157;816
2158;816
2159;818
2160;817
2161;820
2162;817
2163;818
2164;827
2165;817
2166;860
2167;1046
2168;863
2169;824
2170;816
2171;815
2172;816
2173;820
2174;815
2175;818
2176;816
2177;817
2178;819
2179;816
2180;818
2181;838
2182;1002
2183;954
2184;816
2185;818
2186;817
2187;817
2188;816
2189;817
2190;817
2191;816
2192;816
2193;817
2194;819
2195;818
2196;816
2197;829
2198;1051
2199;863
2200;821
2201;816
2202;817
2203;817
2204;817
2205;817
2206;818
2207;818
2208;816
2209;817
2210;820
2211;816
2212;825
2213;1003
2214;953
2215;825
2216;817
2217;818
2218;817
2219;819
2220;818
2221;817
2222;824
2223;817
2224;818
2225;817
2226;817
2227;827
2228;1054
2229;956
2230;816
2231;817
2232;816
