count;dtLSM
571;829
572;847
573;818
574;834
575;826
576;844
577;852
578;845
579;821
580;838
581;828
582;840
583;1050
584;1062
585;834
586;857
587;823
588;834
589;821
590;831
591;820
592;833
593;844
594;818
595;842
596;847
597;1050
598;966
599;855
600;824
601;841
602;848
603;853
604;818
605;841
606;841
607;820
608;854
609;827
610;818
611;1084
612;963
613;861
614;835
615;825
616;816
617;848
618;827
619;847
620;818
621;851
622;821
623;830
624;828
625;855
626;957
627;974
628;821
629;824
630;816
631;818
632;829
633;832
634;825
635;859
636;832
637;833
638;826
639;820
640;838
641;975
642;949
643;821
644;840
645;826
646;829
647;832
648;820
649;821
650;836
651;828
652;849
653;822
654;836
655;837
656;981
657;967
658;833
659;833
660;818
661;830
662;834
663;818
664;838
665;833
666;819
667;829
668;821
669;820
670;866
671;964
672;945
673;828
674;862
675;819
676;844
677;822
678;826
679;847
680;825
681;830
682;825
683;842
684;825
685;869
686;1069
687;861
688;820
689;834
690;832
691;821
692;834
693;828
694;820
695;837
696;805
697;823
698;851
699;819
700;1060
701;962
702;817
703;828
704;836
705;820
706;833
707;839
708;820
709;847
710;821
711;818
712;830
713;820
714;829
715;1023
716;1055
717;819
718;846
719;818
720;855
721;816
722;841
723;819
724;857
725;821
726;833
727;839
728;849
729;1150
730;865
731;821
732;831
733;831
734;826
735;840
736;821
737;821
738;826
739;820
740;820
741;848
742;822
743;1051
744;955
745;856
746;818
747;827
748;842
749;820
750;848
751;846
752;824
753;842
754;825
755;849
756;818
757;873
758;1077
759;819
760;833
761;827
762;821
763;828
764;823
765;817
766;833
767;822
768;822
769;842
770;820
771;829
772;884
773;989
774;960
775;838
776;822
777;841
778;839
779;817
780;852
781;820
782;816
783;823
784;820
785;826
786;820
787;826
788;996
789;997
790;853
791;822
792;818
793;831
794;826
795;820
796;820
797;845
798;843
799;820
800;848
801;823
802;867
803;1063
804;844
805;818
806;834
807;824
808;819
809;836
810;823
811;822
812;831
813;852
814;820
815;929
816;852
817;998
818;948
819;832
820;824
821;826
822;835
823;832
824;821
825;832
826;821
827;841
828;820
829;824
830;857
831;817
832;1012
833;1117
834;817
835;820
836;834
837;817
838;821
839;853
840;818
841;841
842;831
843;851
844;827
845;850
846;1039
847;959
848;856
849;825
850;826
851;841
852;822
853;820
854;839
855;822
856;826
857;840
858;830
859;819
860;869
861;963
862;1066
863;825
864;820
865;815
866;854
867;827
868;827
869;841
870;975
871;850
872;828
873;820
874;839
875;826
876;829
877;820
878;862
879;1054
880;838
881;846
882;821
883;817
884;847
885;819
886;837
887;860
888;822
889;852
890;830
891;822
892;838
893;1043
894;949
895;830
896;840
897;784
898;847
899;826
900;821
901;844
902;819
903;821
904;841
905;824
906;823
907;850
908;997
909;959
910;833
911;821
912;822
913;853
914;823
915;820
916;827
917;852
918;818
919;853
920;824
921;820
922;1144
923;950
924;854
925;819
926;844
927;836
928;829
929;854
930;820
931;821
932;829
933;818
934;826
935;824
936;849
937;1065
938;877
939;826
940;831
941;837
942;818
943;838
944;822
945;835
946;839
947;821
948;821
949;830
950;818
951;1063
952;953
953;819
954;821
955;831
956;818
957;820
958;828
959;824
960;817
961;825
962;828
963;820
964;817
965;872
966;1010
967;1057
968;818
969;829
970;819
971;823
972;817
973;821
974;839
975;832
976;833
977;843
978;818
979;836
980;1059
981;948
982;828
983;834
984;833
985;857
986;842
987;819
988;819
989;830
990;825
991;818
992;822
993;836
994;865
995;1044
996;853
997;821
998;833
999;821
1000;825
1001;840
1002;819
1003;818
1004;844
1005;834
1006;819
1007;858
1008;846
1009;1058
1010;963
1011;835
1012;809
1013;830
1014;838
1015;819
1016;841
1017;830
1018;819
1019;829
1020;819
1021;820
1022;839
1023;830
1024;1003
1025;948
1026;849
1027;849
1028;816
1029;835
1030;821
1031;828
1032;834
1033;821
1034;823
1035;851
1036;823
1037;837
1038;1113
1039;986
1040;821
1041;849
1042;826
1043;839
1044;832
1045;820
1046;819
1047;829
1048;819
1049;827
1050;818
1051;819
1052;854
1053;979
1054;945
1055;841
1056;829
1057;822
1058;859
1059;831
1060;817
1061;819
1062;823
1063;818
1064;835
1065;818
1066;817
1067;867
1068;954
1069;950
1070;866
1071;820
1072;820
1073;842
1074;822
1075;824
1076;841
1077;827
1078;842
1079;840
1080;820
1081;844
1082;858
1083;1068
1084;866
1085;829
1086;816
1087;835
1088;836
1089;819
1090;858
1091;820
1092;849
1093;820
1094;838
1095;829
1096;836
1097;1010
1098;954
1099;823
1100;865
1101;820
1102;844
1103;822
1104;826
1105;857
1106;823
1107;834
1108;827
1109;823
1110;819
1111;850
1112;973
1113;1060
1114;841
1115;825
1116;819
1117;828
1118;819
1119;832
1120;829
1121;825
1122;825
1123;828
1124;846
1125;816
1126;1039
1127;966
1128;851
1129;819
1130;843
1131;825
1132;829
1133;850
